url,domain,occurrences,files,locations,labels,contexts,in_bib_guess,topic,proposed_location,recommended_role,recommended_action,metadata_followup_needed
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-II.pdf,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1214,Vol - II,|[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2015-16**||[Vol - I](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-I.pdf)[image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg) [Vol - II](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Documents/District_Report_Cards-2015-16-Vol-II.pdf)[image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications-2015-16/DRC_Raw_Data%202015-16_new.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,True,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publication%202006-07/DRC0607/DRCRawdata2006-07.zip,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1250,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2006-07**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202006-07.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publication%202006-07/DRC0607/DRCRawdata2006-07.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202002-03/DRC0203/DRC%20Raw%20Data%202002-03.zip,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1266,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2002-03**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202002-03.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202002-03/DRC0203/DRC%20Raw%20Data%202002-03.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202003-04/DRC%202003-04/Rawdata_2003-04.zip,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1262,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2003-04**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202003-04.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202003-04/DRC%202003-04/Rawdata_2003-04.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202004-05/DRC%200405/RawDataDistrict%202004-05.zip,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1258,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2004-05**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202004-05.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202004-05/DRC%200405/RawDataDistrict%202004-05.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: geography / district lineage,§3 Data; Appendix A Data Construction,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202005-06/drc0506/rawdata%202005-06.zip,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1254,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2005-06**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202005-06.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202005-06/drc0506/rawdata%202005-06.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202007-08/DRC0708/DRC_Raw_0708.zip,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1246,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2007-08**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202007-08.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202007-08/DRC0708/DRC_Raw_0708.zip) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202008-09/DRC_Raw_Data%202008-09.xls,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1242,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2008-09**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202008-09.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202008-09/DRC_Raw_Data%202008-09.xls) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC_Raw_Data%202009-10.xls,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1238,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2009-10**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202009-10.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202009-10/DRC%202009-10/DRC_Raw_Data%202009-10.xls) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202010-11/DRC2010-11/DRC_Raw_Data2010-11.xls,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1234,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2010-11**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202010-11.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202010-11/DRC2010-11/DRC_Raw_Data2010-11.xls) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202011-12/DRC_Raw_Data%202011-12.xlsx,web.archive.org,1,Pasted markdown (3).md,Pasted markdown (3).md:1230,Download,\|---|---| |[bullet](https://web.archive.org/web/20170627210903im_/http://udise.in/images/bullet.gif)|**2011-12**||[Download](https://web.archive.org/web/20170627210903/http://udise.in/drc%202011-12.htm) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/pdficon.jpg)|**Raw Data**|[Download](https://web.archive.org/web/20170627210903/http://udise.in/Downloads/Publications/Publications%202011-12/DRC_Raw_Data%202011-12.xlsx) [image](https://web.archive.org/web/20170627210903im_/http://udise.in/images/zip.gif)| ||   |   |,False,Data: schooling / DISE provenance,§3 Data; Appendix A/B,appendix/data provenance,Use as provenance/archival evidence only when the original page is unavailable; cite the underlying dataset/institution where possible.,Possibly—prefer canonical author/title/year/DOI or institutional citation before adding to BibTeX.
